Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
114582.0,2.00492181598194,-1.09179117496627,-1.65945714652176,-1.2477524907595,0.194589107900126,0.7305888110573059,-0.672462504932728,0.20241674616734803,-0.66040071234268,0.903546268484129,1.06491202693155,-0.11524021167670401,-0.22000539857630896,0.334008203933507,0.5212724000398761,0.451995403207762,0.501718212985336,-1.8426524748387398,-0.152113074070995,-0.0269299425524856,0.561828790854529,1.5933023986534098,-0.0562451396409587,-1.57782417027674,-0.0018650659023634602,0.18384583982860503,-0.00204195910620195,-0.0844652824298107,60.85,0
146232.0,-0.379356149235067,0.0816570972066122,0.34196844591139103,-1.66220904526324,0.651517408154894,-0.9131751842274499,0.7420571147636349,-0.196234263011551,-1.96686939873691,0.29885636874281896,0.41044664688695603,0.244390037735175,0.372339172741886,0.46724274156952905,-0.750890847423139,-1.24782239186578,-0.625209356392992,1.33533105240537,-0.466144768567229,-0.371223413986461,-0.37623789415417797,-0.8063605248510041,0.0238709127326871,-0.36280737257508205,-0.41519935732693203,0.35722561782235296,0.0536251543504246,0.141043988553189,30.0,0
75581.0,-3.59240823703364,-4.7041078556644,1.9872418224511799,0.761436570499118,2.84333786178827,-2.0933816731184898,-2.46729704434265,0.7011530184898411,0.723796606423707,-0.46824249202113005,1.0025317134606802,1.3009078074521,-0.273037105986144,-0.14457039691169501,-0.895094657268793,-0.455200259264113,0.302858700952657,-0.246131536688131,0.445593257020012,1.4257187808214098,0.46050353140333294,-0.0164712964345771,1.36491963595693,0.24920785029154996,-0.8469542354949449,0.787064356135365,-0.0649799136642094,0.26612951807358803,191.72,0
143998.0,2.12804964579902,0.0126957828430548,-1.5149705812443302,0.11480488172161,0.5934365362529179,-0.335266491866855,0.19316856291725304,-0.260156155789983,0.394671056724447,0.0312786707611266,-1.2200992684859098,0.801469016162287,1.44238542051276,-0.0286112356849724,0.0045283603872556,0.0833575738111113,-0.65500032793018,-0.7394483522387059,0.43257481872452797,-0.0927097743356844,-0.330820505478541,-0.793217263552925,0.26951763851116395,0.0641793224096041,-0.137715571581042,0.204188257464629,-0.068511821832337,-0.0580153446089069,0.89,0
71751.0,-0.561892531075945,0.779275449124526,1.4095417440279498,-0.766264999300057,0.7841751581632109,-0.0589545127890614,0.672290428750837,0.0575078989081344,-0.468916085127233,-0.815963805190697,-0.884269816311827,0.240197110912713,0.949862206806491,-0.0808271046630731,0.667158165073001,0.435122018298873,-0.7386187684885579,-0.72526100191422,-0.650671027787701,-0.0404793936632498,-0.219038165614599,-0.6863091022378591,-0.0434988478258655,-0.771277791447105,-0.36634697303990604,0.0385513645202841,0.0729589507358981,0.117032393577489,4.95,0
14102.0,-1.19082709180496,3.2801157322844396,-3.9677635587854905,1.3824157052440802,0.637673379671158,-0.508073936114646,-0.7617627441576429,1.70231421384661,0.528039737743577,-1.4272778609985102,2.00179047447249,-1.67412956870271,2.7387402734696202,-1.0759579897034,-0.217146632382376,1.4880375602243798,3.68705103574049,2.2695148084871604,-0.28807826522068397,0.084006910469395,-0.21628280507160702,-0.411064394013624,0.18518764776420002,-1.7407405333737,-0.12396585010932401,-0.322817156489725,0.0600971378103853,-0.0852576125067055,0.89,0
32718.0,1.21717834598259,-1.5234218381577,0.5646255226565711,-1.40335011897973,-1.70640050396169,-0.233571338818747,-1.1411171266829199,-0.0435841789791725,-1.9401298208612299,1.5155869902675803,0.9916000746709069,0.000132518668503158,1.19027836196099,-0.41098998927205704,0.11392181839518199,0.132738613240573,-0.0282649086821763,0.86381991646106,-0.0744167396729876,0.0172517872971826,0.0585620105267083,0.270809018385842,-0.181252076122083,0.0131866767527181,0.325202838071276,-0.116436134600541,0.0260181375776065,0.0386222070213564,148.0,0
134934.0,-1.5991059208631,-1.37346438314385,0.529587177354648,-2.50919466687289,2.3317651884722403,-2.02598050249361,-0.17057826974671803,-0.0978592506266279,-1.78365659074298,-0.0645408920164619,0.571810694777567,0.23787364747409198,0.8874142969192199,0.0499908696681249,-1.53431679830381,1.5117244282803797,-0.737204704076716,-1.1664016251854898,-0.0912696322936286,0.446961121286031,0.27356031926046903,0.0843396617445546,-0.0196524589234206,-0.48806062613632106,0.4010057172680929,-0.479210630667981,-0.0349973895369721,0.120813837094824,9.99,0
4769.0,-0.9048965127231758,1.29403201719734,1.7403879428892801,0.0789918085206971,0.0773497135909842,-0.5628401269473511,0.7677455636432371,-0.243883034112023,1.38483121743058,0.0956146875602507,1.2136154594211201,-2.40069354432098,1.6455889401993102,1.2561221559209899,0.39993354331363395,-0.335344554219,0.6054593767862231,-0.702179506243764,-0.7200425936166259,0.305826203597151,-0.456037749151053,-0.61034290420045,0.09857090161413999,0.31530877058633194,-0.23838167286994397,0.0265404876908565,0.32911246297178903,0.00149054973311245,16.99,0
167567.0,0.0940297670899337,1.0242367732145101,-0.809057710082404,0.7313408585957,1.33666747421629,-0.49453988385051795,1.32554552054851,-0.21998270461419198,-1.00987084370345,0.365410138610865,0.671515244659479,0.0300395111205629,-1.0032773443840801,1.14454427135875,-0.26834365942985894,-0.681244393346536,-0.35122532504820003,0.416847951118299,0.7611144338466209,-0.145250894405601,0.371451666803089,1.04030678012374,-0.0269865825111471,0.694153968545676,-0.888942476849538,-0.592930217662671,0.135808381718245,0.286412620717962,25.0,0
81292.0,-0.45755787269504494,-0.0282832369115274,-0.188828555846928,-2.01847769719603,1.24940282580976,4.1516075594912,0.18565408483165,0.8874500874498481,0.889486348219603,-0.800092428936187,-0.8904517301533291,0.12134355885077301,-0.212364345117732,-0.619042300079752,-0.981239580308823,0.470267958459558,-0.7833605934828979,-0.11089172817013301,0.0447698835863546,-0.20031734841180301,-0.116077256791328,-0.20542330845700196,0.16325596104300302,1.0719985693135998,-1.20351409403958,0.561210354227037,0.0196201042489578,0.163684867669255,162.98,0
59488.0,-0.36204645164922106,1.01987990119231,0.926658472782425,-0.30894673306836895,0.698763633091244,0.308874316187149,0.515884732063416,0.264859600795586,-0.607086686547717,-0.38661526491694803,0.9430542194342841,0.43688066738927706,0.217381809269507,-0.26705684942317104,0.502623299616308,0.536390982666642,-0.28167775708306897,0.18331311183896803,0.166246158358321,0.121467397275914,-0.241632757069946,-0.6171845092099001,-0.108399607318491,-0.896373117798896,-0.146758398901978,0.13767084428436802,0.25798776282689,0.0758897097168752,2.28,0
132977.0,-0.224034218166222,-0.8051377246671991,1.20516952302689,-2.3035875678380497,-0.22566323090893398,-0.9540157444631401,-0.0514433650896414,-0.4015330080390179,-2.09828351556677,1.03363431721743,-0.993873087689805,-1.10109746564267,0.5840191629552249,-0.7006965610351011,-0.38343981373369,-0.9540333988601599,0.518388001815786,-0.0909134075173391,0.0358932172626724,-0.102863808862983,-0.0999781682311336,0.236353143436273,-0.10755263047986201,-0.0193766066209669,-0.18744119960851996,-0.150706561760994,-0.030672265203222,-0.0739625047697006,25.0,0
37762.0,-0.570881863942291,1.0072047610989399,1.22555585909484,2.71812242422202,0.823083178969347,-0.0565266599291499,0.8476049955523559,0.0034420933177713104,-2.0919218763049496,0.856579336514896,0.800751471387001,-0.143516973205558,-0.346861086916569,0.8038946920484421,0.323585819080198,-0.10669911606507002,-0.18399374092750304,0.553731966533366,1.34110969427319,0.30984965677687104,0.156384582924573,0.23418930130400098,-0.16390302951290303,-0.00250524233259536,0.162071030102212,0.301748789569044,0.0529559803383705,0.103867941132133,51.86,0
43927.0,-1.09941675022489,0.995769705557308,2.34906914287954,1.2955443005794098,0.264435208215283,1.28869671104479,0.0204556562919061,0.520475713998793,-0.5288394632251551,0.41669301528574393,1.09977454749584,0.7509917978655699,0.12140423061007799,-0.417358374058854,-0.7711678822728459,0.47712949574246005,-0.6177883407522099,-0.308207857639459,-2.0869857930918796,-0.26269803339969894,0.298953557160395,1.11473831444856,-0.0695022714105487,-0.28588727077525106,-0.575773505463845,-0.15669125203120698,-0.520697062072597,-0.375933611889926,0.76,0
67660.0,-0.9904056925029879,-0.302332264694113,3.07878324380984,-1.58813730724877,-1.25095214116644,0.925129806955249,-0.859982353690161,0.572932758122768,0.579163439075292,0.38787501439103705,0.26651966039986497,-0.975479855480304,-2.6038785420515,-1.16526943455926,-2.0929919548845,0.609704933700053,0.7230656998190759,-0.9894446577258471,0.386667569646926,0.20122862117833498,0.10899331401344803,0.82349381865841,-0.39672598195976705,0.019977261439583,0.3933273395523211,-0.11633377674597699,0.28796950202100796,-0.0517430872939115,1.98,0
60023.0,-0.793389950511746,1.2533831105511999,1.19513002491747,0.0216124032384622,-0.34511962306253,-0.958558426759218,0.359703397426123,0.348105575424374,-0.60072362472871,-0.545803585903172,-0.508311321415663,0.24547838467534602,0.34852944104143607,0.41097066104340896,0.7839804851369392,0.31102930827548103,-0.240174934752236,-0.34026067707488894,0.00697537440533416,0.0299456914816362,-0.17548913679494899,-0.5906076574740071,0.0430058645982781,0.36646044454227095,-0.158921319268739,0.0724471748964198,0.14047698348371998,0.0517668011584994,9.21,0
133013.0,-0.579220438352346,-0.277978965935964,2.14424776730417,0.21098932799889397,-0.46471879910374103,0.00612186476518468,-0.7409365129594159,0.3854299191584779,-1.19167321671875,0.7160918581564291,0.41103712471401505,-0.6623256250630589,-1.3047269307125,0.37236704989312297,0.8852581341175559,-1.00074158988817,-0.399192535891432,2.6143586928767597,-0.329783227725188,-0.364310371063938,-0.12439834876356,-0.10723980212850001,0.0614633914303762,-0.112672607665088,-0.564461070662868,-0.601456078698563,0.20859662450743202,0.165484698496694,15.21,0
26556.0,-0.42677219280991496,1.01418127385526,1.2807864001279,-0.101670413852637,0.250977489016647,-0.19398802061682702,0.512671769798812,0.22772903552636198,-0.618046818796415,-0.37883335599397294,1.66084310182509,0.552615231142471,-0.251820590359057,-0.151704225091734,0.474601409582575,0.299625162457286,0.0503449526242639,-0.0588965626924038,-0.157110427460867,0.0756087912571652,-0.18781738908658802,-0.48454075257753,0.0045033747506695,-0.0406017156558691,-0.272282720506137,0.0851832829716193,0.256660715695982,0.0840851713514612,2.99,0
114479.0,-2.03156233669086,1.3602763240276599,0.15572457052302302,-0.49739298033640794,-0.0810363226472979,-0.0192869390296643,0.554219227142987,0.543706159965533,0.759727961330646,0.40316901692338897,-0.140154504643678,1.19919158365609,-0.0836341054101018,-0.29433370749472304,-2.67924340683065,-0.48320927593901397,-0.0444541198798527,-0.42054450257536,0.872051893793151,0.11704885506738599,-0.510258735149926,-0.557161739457635,0.148550180270369,-0.31782892156636305,0.27440891423802694,0.157874120537595,0.8094040925240509,0.25769411863066,49.15,0
33847.0,1.1932093334288603,-0.25774259969623897,0.16518716845362802,0.5915663296614979,-0.196598797206671,0.30422528917313596,-0.280013906319397,0.144753895152866,0.8629250173783409,-0.24796034681105397,-1.50464687010435,-0.34949809190088305,-1.11576209400257,0.0221459831925525,0.0544616885489865,-0.3489660884200981,0.145522298582197,-0.61398959886711,0.177363006314224,-0.14471430376048,-0.117578903913045,-0.169389491919067,-0.167410103503509,-0.730270848581975,0.552061430137057,0.626945922537943,-0.0212814666581712,-0.0006219092442894309,33.35,0
40399.0,-1.01611541526458,0.487715602667376,1.40560917124176,-0.7708395782183229,-0.644279569814338,-0.9145393153872429,-0.283689626985396,0.691869599790328,0.19428070920501397,-0.775412035705273,-0.44225579994908204,-0.807684045221837,-2.13835410579666,0.6945918941607541,1.11226720046787,0.542623894433209,0.0295865048063807,-0.600935445332161,-1.09820274982465,-0.16414634080165802,-0.085143527547221,-0.521137383728038,0.158559752262134,0.36781664373664796,-0.44033085789067106,0.674099300918683,0.0589395173716423,-0.0506613685430714,4.99,0
3377.0,-0.34793442449920403,0.6331342448322329,0.541115632237883,-2.52680871755308,1.1484222238788602,0.0870464961455249,1.01661425025112,-0.11428650928710099,0.54624126241432,-1.04572480161084,0.494494405138221,0.960894236421403,0.6907210972543791,0.069123767534412,0.44960197096682,-0.316767743439981,-1.0813147240864,0.4375404930693039,0.337130545321667,0.103061091316156,0.0592526349078239,0.59450515295962,-0.456344072331058,-1.3150681802281399,0.17788582009454298,-0.745462499442844,0.254808691458794,-0.0394003566848492,1.0,0
65231.0,-1.71058770615534,0.9100047392012979,2.50340642919107,0.556807068810201,-0.551242865350611,-0.0813484910511627,-0.30037653955171195,0.78794344102698,-0.705667005928215,-0.155548830061073,0.6931117587653131,0.460338402605383,-0.40144705568619105,-0.0292887364197285,-1.20926033060644,1.3579569977926698,-0.781508652159418,0.41185681206840596,-1.32566539611275,-0.175702338433094,0.166041690331184,0.442130539998489,0.0121275164380994,0.5643296473210611,0.30892991762773,0.9013016315864549,-0.007901740379218921,0.0158411845851283,0.01,0
134629.0,-1.3527014785047502,-2.02199780283886,-2.29801550775061,-0.354165647118645,-1.8078284555458701,0.419600250747733,4.91471862192093,-0.6469527345931422,-0.5721869458658779,-1.5183174546147702,-1.20493424540048,-1.22154181416869,-1.5215663238123998,1.03845060154472,0.27668607204969,-0.17735977920482698,-0.460918532855924,0.24024582928413196,-0.306446834500712,1.96123416305831,0.7339112470696371,0.257105064379111,2.20062892285548,0.535286030107181,0.530689790240882,0.0421373556564417,-0.41090002237905604,0.0536419142464568,1027.74,0
141043.0,2.08054684481655,0.16777973735231302,-1.7221072283493901,0.40332276001786893,0.451990848510466,-0.8483875613538929,0.19070266126699,-0.239152168325016,0.481196715446361,-0.380898958127132,-0.5969435463607471,0.18714266617644396,0.18291635607144602,-0.8695802397678549,0.197007414061913,0.326745094435776,0.447789680730603,-0.303867386009096,0.0725521158933774,-0.14899418059135902,-0.3674057062798689,-0.945073224879095,0.33265947112387395,0.484915528573757,-0.246958661658923,0.174693361292145,-0.0618870325907623,-0.0309104731935212,0.89,0
52982.0,-0.266817446266039,-0.40889449428079405,-0.5031200786197829,-2.6363748508300002,2.44662122266484,2.96755568240757,-0.318046060320292,0.8102304033379321,-1.30426400477395,0.0394680561412281,-0.48296684307113597,-0.8953714437229859,-0.152778353481677,-0.22554842410048398,-0.6723536677900172,1.06135458728615,-0.144697007482393,-1.1437492509303502,0.555488791717997,0.21959859272813897,0.181294688294637,0.242278237535368,-0.256353143051909,1.03381955036429,0.7041077349602941,-0.198517494984704,-0.0580420012897658,-0.0479615149860315,18.0,0
30789.0,1.08406476936159,-0.0478477350497985,1.22648739286638,1.54983210605187,-0.940641036734197,-0.12873776328801598,-0.511765497876049,0.167187753151114,0.774173434653539,-0.141451969403162,-0.25002923740409805,0.33600248838222996,-0.739833335693225,-0.097215925149617,0.29644782982105394,-0.47399667371360205,0.305565179135875,-0.556447455948706,-0.8432315419638191,-0.228352981568478,0.144756416510031,0.651723023610819,-0.0349990406693564,0.6309946945186229,0.47992064977667,-0.20137642097607397,0.0715513099817377,0.0310162314513072,9.99,0
158946.0,-0.47758819928127505,0.40530212813425803,-0.11886825454280699,-0.401029480097133,0.952682710060543,-0.644089470275793,0.7087242880310409,-0.19126107534935602,-0.15774599419981,0.18615249958088603,0.47837520707934705,0.886061178559606,0.525046425831499,0.110096619073498,-0.8266513426529009,-0.0151844839423674,-0.750242080852187,-0.104582846457415,0.901915730650131,-0.0800894821648345,-0.185457951242744,-0.32358631767699,0.125372296486729,-0.47502506631336505,-0.9202303580164659,0.0720956014752009,-0.6559531396989821,-0.38170314209465994,0.89,0
73594.0,1.1939403265026698,-0.466322802875474,0.8612331539019029,0.0380294691729371,-1.2031766491127098,-0.6188885935482851,-0.571179941465959,-0.006268229329689521,1.05697289192504,-0.34036185987859696,-0.763766371951884,0.0541390342145855,-0.563661538110138,-0.265227347852244,0.22967425088682603,0.0789696027258632,0.0495468017219243,-0.337884341604774,0.255370996828328,-0.0393364021334255,0.0291836250087998,0.21350988696095702,-0.0732623853517314,0.49590099452144304,0.239468355992714,1.53160541626567,-0.0822647670684659,0.00636920461642717,34.95,0
37663.0,-1.9014707467338101,-0.818171329342077,1.8311040624838102,-0.77752812405431,1.2742307686163798,-1.8507758075194198,0.36527687871765596,-0.41148169600146706,-0.13181375881925098,-0.507440822902854,-0.27319042162936397,-0.023415465187262997,0.10902434484659301,-0.118073445851881,0.634015476385798,0.274950365454596,-0.573523517217766,-0.61284901231605,-0.20324080387745,-0.0230261203686857,-0.24174095416166197,-0.662995699794428,-0.22771895020567998,0.446149240685303,0.15556415157165698,0.7427890924466891,-0.259992894838883,-0.12223465120484199,80.0,0
159713.0,-3.92729382715047,3.3045374674320094,-1.36883359725298,-1.75898738518275,-0.36987988315127096,0.297992665574935,-0.654437101408231,1.29420646778319,1.9636963274416799,1.46005499931698,-0.190301272558532,-0.0226927050181886,-0.947703732310513,-1.1746389300193798,0.0471399711611436,1.15890843806584,0.0370612768474791,1.34328905809083,0.233243923629066,0.669538724289662,-0.34749955402917104,-0.909335525267549,0.009942345539075529,-0.552959200641146,0.11653213337769501,-0.37893751977418294,-0.8798055467642429,-0.271408786187583,1.53,0
54557.0,0.906339754058174,-1.99475863327522,-0.38727511593723496,-1.2167211073987199,0.44995504601743297,4.30374246393815,-1.6496205361324099,1.09309961584426,0.33447944323268797,0.250563787350261,-0.7960418121934201,-0.289561526579576,0.0632110154175202,-1.0310493011820798,-0.9078859756940441,0.9801856954887479,0.325078344310698,-0.9400957690557841,1.2570586533308301,0.659385002412763,0.18372455007388602,0.12109180206697198,-0.306271470775482,1.0725144640964202,0.5161131441756329,-0.129085276898076,0.0309998165326445,0.0622720169590171,250.0,0
19903.0,-1.9924170700992,1.84992436416361,0.36836623125918,-0.17381240816465304,0.22962472008378898,1.2876072856685101,-0.412631427001724,1.27008978160026,1.21422313708779,-0.0798131737417229,3.09807775345084,-1.7860578901102298,0.723820303335264,1.6938130773900901,0.664101586031127,-0.5758756860243089,1.9471419270640902,-1.202105728164,-1.6417653797207001,0.091097243585647,-0.299929738789578,-0.416295402886553,0.207656457527504,-1.1683191914746,-0.401303792248844,0.124342758884269,0.0522607998888209,-0.10091678853025099,13.48,0
124269.0,1.84834374263167,0.211508706911693,0.29059003453728305,3.8968137548238504,-0.399488570755885,0.229084016612106,-0.5418666348930841,0.130231495684955,-0.193818844154795,1.3803394785182102,-1.48213279688088,-0.418118075111687,-0.33213881248664,-0.185844486186826,-0.53657530154303,1.2195686057722,-0.896374334063424,0.0937623679683001,-1.7362410243191901,-0.291268066350715,0.17226424564692597,0.57574210106378,0.183162238579235,-0.0134437968287226,-0.25213856040238297,0.027971696687411,0.0121710400083269,-0.0304064706903847,14.41,0
152024.0,-2.7172898074615,1.07762603915398,-2.0842353600678103,-0.628211289981792,-0.19002434516746902,-1.56188113336194,0.310327900202567,1.06756533023677,0.661381000829348,-2.24318338052163,-0.983609716535393,0.30208664488729997,-0.331890659974344,-1.49164120435793,-0.408858085400061,0.15808748267773,2.15015477246517,0.993051655391359,-0.235303348687924,-0.18142212245788394,0.0429824849121152,0.454111076274875,0.0565155188209568,-0.243907430121197,0.35966998343934,-0.593489195073821,0.530728266189051,-0.148145652903052,50.0,0
80824.0,-0.628824228624807,1.282356544808,1.53249401319484,0.43024307027515596,-0.360590458933073,-0.965947976493292,0.542104188390439,-0.019172912673082,-0.704896968783361,-0.24919958621792498,0.00687345347176559,0.5287002642426301,0.904782100914926,0.16569685551201999,1.05997757724855,-0.171733042436921,-0.02757096897757,-0.4585127169258221,0.57727234521429,0.0256443530106098,-0.10615280765464699,-0.289229173632416,0.06442265196608701,0.7275598046927171,-0.608913048612306,0.0554491307586258,-0.309883057969519,-0.13893068534249303,3.58,0
60968.0,1.2501293856079598,-0.609255717947969,0.220106250986602,-0.0538283144621019,-0.625085319212055,0.23906686231325303,-0.542008975653428,0.146657984644237,-0.7969674984490509,0.769372487341126,0.597065351363926,0.44108352090433295,-0.521427122833699,0.183293033264327,-0.7862675881042841,-1.8587305930059201,0.276853803562188,0.8886223900175608,-0.49229179394724804,-0.542062158500645,-0.45793771820853896,-0.732141297173627,-0.00915866997395301,-0.308756749827315,0.382838116874777,0.40169485868753607,-0.000593710203848641,-0.00182785175677968,28.0,0
54464.0,1.1179251036589,0.19175448170713297,0.487521791552229,1.2975480031782298,-0.38414741109201095,-0.604647357736146,0.0564403769437622,-0.0576945188799105,0.0433755106228842,0.0259956639803656,-0.00126293373080921,0.0621429640371105,-0.5996325999613921,0.49438120653724393,1.22962542010963,-0.208775556739847,-0.0420682749765357,-0.551053866677217,-0.960912449793072,-0.168733603763357,0.12841460862926302,0.368655776538509,-0.055369659027295,0.389739094634353,0.528528116907956,-0.271799858223558,0.0267021123837467,0.025119708956472,29.8,0
55960.0,1.2654387711956598,-0.228339381455695,-1.0735333117383001,-0.327699988228722,1.95414499218383,3.54959504248308,-0.5926946671966761,0.8650572495347859,0.34334370641203393,-0.13604197726460499,-0.450249123314111,0.256822299009596,-0.165256789309492,0.0908827164311003,-0.0125598706484807,0.0490667594774336,-0.46253526578863396,-0.256248915075497,0.587838138642379,0.0218654097207912,-0.27937553779350893,-0.80304684618781,-0.0317176194678362,1.0337789379648,0.60648233076591,0.28348424618157697,-0.0226872315774877,0.007921529870859959,18.23,0
97363.0,1.93369991691823,-0.42699892097604797,0.0860070779957335,0.46077910519442894,-0.672800127604582,0.0162739515041533,-0.9168857995026091,-0.0329646233394435,2.4806649785492203,-0.44355386720907203,0.20863572352877102,-1.5959255702182498,3.03681231121811,0.86575940048485,-0.0479766117074144,0.623013735020824,-0.0091672209947907,0.211580940526501,-0.501751002479026,-0.0535413822809163,-0.0943504675309694,0.0841195231228052,0.321460194209505,0.731399507254453,-0.567779744134188,0.402588207868135,-0.0418652337530601,-0.0299028253903221,39.0,0
86542.0,2.05561087093342,-0.0138394725682039,-1.05310774807036,0.4025766191009071,-0.0593872123203692,-1.1155147403150099,0.20854641389776302,-0.342110129961391,0.45165359293495,0.0480703978544684,-0.591034397750974,0.7692330819208192,0.6441363900492479,0.164624477262543,0.0231831401471408,-0.191306675228808,-0.265097342020201,-1.03042088110078,0.0705781321265364,-0.195094772584439,-0.277216830679866,-0.627143696116818,0.3407252760501961,0.00272715670167909,-0.293349435007041,0.199200619419341,-0.063569615659074,-0.0593995268549985,0.89,0
